index,nswprice,nswdemand,vicprice,vicdemand,transfer,target
1758,0.077429,0.341267,0.003467,0.422915,0.414912,1
1759,0.033986,0.363136,0.002079,0.274469,0.56886,1
1760,0.062207,0.326986,0.003467,0.422915,0.414912,1
1761,0.046535,0.453734,0.003033,0.290782,0.630263,1
1762,0.084034,0.504612,0.005611,0.547385,0.421053,1
1763,0.033956,0.576465,0.002378,0.58001,0.299123,0
1764,0.055512,0.520976,0.003467,0.422915,0.414912,0
1765,0.042392,0.331598,0.002732,0.264371,0.715789,0
1766,0.074427,0.312705,0.003467,0.422915,0.414912,1
1767,0.033085,0.509223,0.001435,0.511134,0.659649,1
1768,0.062477,0.628979,0.003467,0.422915,0.414912,1
1769,0.043503,0.17837,0.002871,0.247799,0.625877,0
1770,0.047166,0.38917,0.003467,0.422915,0.414912,0
1771,0.033325,0.602202,0.001774,0.416365,0.735965,0
1772,0.05218,0.452246,0.003467,0.422915,0.414912,1
1773,0.034526,0.391699,0.002283,0.434231,0.519737,1
1774,0.041582,0.501041,0.003467,0.422915,0.414912,0
1775,0.11814,0.295299,0.003467,0.422915,0.414912,1
1776,0.044134,0.393633,0.003467,0.422915,0.414912,0
1777,0.030083,0.148914,0.002048,0.183066,0.62807,0
1778,0.056323,0.346623,0.003467,0.422915,0.414912,0
1779,0.057464,0.426659,0.003982,0.460383,0.258772,0
1780,0.077879,0.30244,0.003467,0.422915,0.414912,0
1781,0.031914,0.212586,0.002104,0.233299,0.762719,0
1782,0.034046,0.743826,0.002171,0.587778,0.685088,0
1783,0.057013,0.567837,0.004065,0.482651,0.160965,1
1784,0.077489,0.146087,0.003467,0.422915,0.414912,1
1785,0.040651,0.216156,0.003467,0.422915,0.414912,0
1786,0.029963,0.482743,0.001778,0.285085,0.770175,1
1787,0.025429,0.121541,0.001697,0.183325,0.632018,0
1788,0.043383,0.134781,0.003467,0.422915,0.414912,0
1789,0.089798,0.499554,0.003467,0.422915,0.414912,1
1790,0.027261,0.270009,0.00183,0.134904,0.645175,1
1791,0.053561,0.567837,0.003554,0.575608,0.468421,0
1792,0.029302,0.276257,0.001946,0.242361,0.632456,0
1793,0.054612,0.774621,0.003533,0.646815,0.606579,1
1794,0.055362,0.500744,0.003882,0.459606,0.519298,1
1795,0.083463,0.73609,0.005625,0.749353,0.407895,1
1796,0.030323,0.466379,0.002067,0.474366,0.36886,1
1797,0.083073,0.659774,0.00553,0.685396,0.438158,1
1798,0.043383,0.429485,0.002908,0.494562,0.472807,0
1799,0.076828,0.574531,0.003467,0.422915,0.414912,1
1800,0.046325,0.298274,0.003232,0.296737,0.500526,0
1801,0.02648,0.396459,0.001789,0.368203,0.607456,0
1802,0.047526,0.115442,0.003467,0.422915,0.414912,0
1803,0.02627,0.383219,0.001762,0.258933,0.735526,1
1804,0.040651,0.186849,0.003467,0.422915,0.414912,0
1805,0.038159,0.453139,0.002536,0.382185,0.502193,0
1806,0.041401,0.343201,0.003467,0.422915,0.414912,0
1807,0.089498,0.393038,0.003467,0.422915,0.414912,1
1808,0.028612,0.243529,0.001778,0.367685,0.616667,0
1809,0.124204,0.453436,0.003467,0.422915,0.414912,1
1810,0.056533,0.421452,0.003467,0.422915,0.414912,0
1811,0.074817,0.383963,0.003467,0.422915,0.414912,1
1812,0.074817,0.236686,0.003467,0.422915,0.414912,1
1813,0.038699,0.287861,0.000976,0.327033,0.662719,0
1814,0.102408,0.575424,0.007094,0.906266,0.126316,1
1815,0.044824,0.507438,0.002908,0.36639,0.644737,0
1816,0.060136,0.620202,0.004026,0.506214,0.564474,0
1817,0.050168,0.478132,0.003467,0.422915,0.414912,0
1818,0.056833,0.293663,0.003467,0.422915,0.414912,0
1819,0.056833,0.34454,0.003467,0.422915,0.414912,0
1820,0.095773,0.564713,0.003467,0.422915,0.414912,0
1821,0.029813,0.594466,0.002075,0.664682,0.24386,0
1822,0.084274,0.566944,0.005588,0.630761,0.491228,1
1823,0.051099,0.426212,0.003373,0.341274,0.571053,1
1824,0.088447,0.520827,0.005841,0.516831,0.510526,1
1825,0.037108,0.612318,0.002457,0.617297,0.575877,1
1826,0.07893,0.492264,0.003467,0.422915,0.414912,1
1827,0.045485,0.63017,0.003467,0.422915,0.414912,0
1828,0.060106,0.439155,0.003467,0.422915,0.414912,1
1829,0.070193,0.608004,0.004817,0.527706,0.474561,1
1830,0.080101,0.387236,0.003467,0.422915,0.414912,1
1831,0.077849,0.334871,0.005137,0.427758,0.596491,1
1832,0.055482,0.504017,0.003467,0.422915,0.414912,0
1833,0.106941,0.556233,0.00716,0.517866,0.517105,1
1834,0.02693,0.1446,0.001801,0.189798,0.576316,0
1835,0.046625,0.21809,0.003467,0.422915,0.414912,0
1836,0.0662,0.506099,0.003467,0.422915,0.414912,0
1837,0.041822,0.613657,0.002759,0.435526,0.715351,0
1838,0.088207,0.576763,0.005862,0.632056,0.274123,1
1839,0.05299,0.28429,0.003384,0.252978,0.760965,0
1840,0.0263,0.262273,0.001724,0.362765,0.704825,0
1841,0.035727,0.458346,0.001678,0.385293,0.826316,0
1842,0.089138,0.384558,0.005945,0.386846,0.494298,1
1843,0.051909,0.118863,0.003467,0.422915,0.414912,0
1844,0.083043,0.462957,0.00564,0.513206,0.450877,1
1845,0.043863,0.450461,0.002985,0.531331,0.412719,0
1846,0.040711,0.491074,0.003467,0.422915,0.414912,0
1847,0.044644,0.457156,0.003029,0.367685,0.433333,0
1848,0.220968,0.626748,0.001786,0.50492,0.414912,1
1849,0.029272,0.466082,0.001932,0.195236,0.711842,0
1850,0.034826,0.486611,0.002372,0.506214,0.310965,0
1851,0.261949,0.623921,0.017677,0.556965,0.342105,1
1852,0.073526,0.29753,0.003467,0.422915,0.414912,1
1853,0.062598,0.514877,0.003467,0.422915,0.414912,0
1854,0.040831,0.449569,0.002725,0.447954,0.600439,0
1855,0.091269,0.331747,0.003467,0.422915,0.414912,1
1856,0.061577,0.597441,0.004173,0.657172,0.368421,0
1857,0.076138,0.493454,0.003467,0.422915,0.414912,1
1858,0.078029,0.494347,0.003467,0.422915,0.414912,1
1859,0.027351,0.526034,0.001915,0.455205,0.420175,0
1860,0.080581,0.318209,0.003467,0.422915,0.414912,1
1861,0.030653,0.297977,0.002036,0.323925,0.808333,0
1862,0.048337,0.419667,0.003467,0.422915,0.414912,0
1863,0.056923,0.221214,0.003467,0.422915,0.414912,0
1864,0.043983,0.480512,0.003467,0.422915,0.414912,0
1865,0.084935,0.563374,0.003467,0.422915,0.414912,1
1866,0.031284,0.510265,0.002162,0.471517,0.395175,0
1867,0.041612,0.599375,0.00275,0.510875,0.493421,0
1868,0.064429,0.716007,0.004464,0.629984,0.194737,1
1869,0.058124,0.681345,0.003706,0.570171,0.576754,1
1870,0.125706,0.507289,0.003467,0.422915,0.414912,1
1871,0.030323,0.314341,0.002023,0.254531,0.779386,0
1872,0.028251,0.126748,0.001853,0.093216,0.644298,0
1873,0.032935,0.535109,0.002152,0.561885,0.610088,1
1874,0.038129,0.3374,0.002597,0.399275,0.439474,0
1875,0.041732,0.675841,0.003467,0.422915,0.414912,0
1876,0.036418,0.551026,0.002518,0.503625,0.384649,1
1877,0.02576,0.268373,0.001691,0.31797,0.642544,0
1878,0.043863,0.213627,0.003467,0.422915,0.414912,0
1879,0.041702,0.611425,0.002823,0.632315,0.518421,1
1880,0.14519,0.377715,0.00586,0.336095,0.618421,1
1881,0.027741,0.542249,0.00183,0.431383,0.635965,0
1882,0.033956,0.725528,0.002306,0.51709,0.603509,0
1883,-2.029056,-9.901824,-0.110944,-13.53328,-13.277184,1
1884,0.025429,0.224784,0.001122,0.272657,0.842544,0
1885,0.042032,0.228206,0.002746,0.271103,0.666228,0
1886,0.054642,0.775364,0.003706,0.590368,0.510088,1
1887,0.029663,0.453436,0.001984,0.436302,0.317544,0
1888,0.080551,0.575126,0.003467,0.422915,0.414912,1
1889,0.053981,0.1687,0.003467,0.422915,0.414912,0
1890,0.03915,0.502529,0.002646,0.447954,0.522807,1
1891,0.084935,0.732074,0.003467,0.422915,0.414912,1
1892,0.076498,0.406129,0.003467,0.422915,0.414912,0
1893,0.028762,0.111871,0.000835,0.218281,0.726754,0
1894,0.103669,0.466974,0.006755,0.452615,0.622368,1
1895,0.245887,0.684469,0.016672,0.483169,0.455263,1
1896,0.068212,0.407766,0.004682,0.395909,0.380263,0
1897,0.089558,0.705296,0.00596,0.674521,0.53114,1
1898,0.084724,0.378905,0.005555,0.457017,0.597368,1
1899,0.040171,0.547159,0.001863,0.360953,0.765789,0
1900,0.041161,0.214073,0.003467,0.422915,0.414912,0
1901,0.085715,0.513389,0.00576,0.37131,0.584211,1
1902,0.041582,0.519637,0.003467,0.422915,0.414912,0
1903,0.128528,0.848706,0.008421,0.712066,0.47807,1
1904,0.01327,0.220768,0.000858,0.284309,0.585088,0
1905,0.072895,0.105921,0.003467,0.422915,0.414912,1
1906,0.114027,0.809432,0.007472,0.682289,0.55,1
1907,0.093341,0.496876,0.006483,0.509839,0.308333,1
1908,0.077339,0.437816,0.005343,0.389436,0.287281,1
1909,0.028762,0.306308,0.001886,0.29855,0.545175,0
1910,0.029542,0.553258,0.001994,0.541688,0.455702,0
1911,0.059865,0.469057,0.003467,0.422915,0.414912,0
1912,0.044644,0.429485,0.00302,0.337131,0.521491,0
1913,0.044944,0.293216,0.00301,0.403677,0.492105,0
1914,0.028071,0.304076,0.000848,0.266701,0.790789,1
1915,0.044224,0.335019,0.003467,0.422915,0.414912,0
1916,0.05221,0.408509,0.003467,0.422915,0.414912,0
1917,0.06599,0.365665,0.003467,0.422915,0.414912,0
1918,0.058394,0.334276,0.003467,0.422915,0.414912,0
1919,0.055482,0.360012,0.000858,0.418177,0.747368,1
1920,0.034526,0.238173,0.002354,0.27913,0.489035,0
1921,0.074517,0.286224,0.003467,0.422915,0.414912,0
1922,0.068752,0.190717,0.003467,0.422915,0.414912,0
1923,0.049838,0.313151,0.003467,0.422915,0.414912,0
1924,0.099616,0.460726,0.003467,0.422915,0.414912,1
1925,0.040711,0.311961,0.002243,0.207923,0.891667,0
1926,0.075357,0.406724,0.003467,0.422915,0.414912,1
1927,0.075898,0.451503,0.005141,0.503366,0.316667,1
1928,0.074487,0.452395,0.005068,0.583635,0.355702,1
1929,0.089498,0.593722,0.003467,0.422915,0.414912,1
1930,0.041131,0.471883,0.003467,0.422915,0.414912,0
1931,0.033626,0.24814,0.002036,0.236147,0.706579,0
1932,0.050168,0.489438,0.003467,0.422915,0.414912,0
1933,0.036027,0.489884,0.002439,0.49767,0.433333,0
1934,0.01264,0.20485,0.000825,0.196789,0.535526,0
1935,0.095803,0.505951,0.003467,0.422915,0.414912,1
1936,0.032214,0.499702,0.002131,0.556965,0.495175,0
1937,0.076738,0.371318,0.003467,0.422915,0.414912,1
1938,0.034676,0.41327,0.002052,0.323666,0.703509,0
1939,0.382311,0.64936,0.025556,0.502589,0.628947,1
1940,0.028221,0.224487,0.001921,0.214397,0.450439,0
1941,0.04008,0.348557,0.002588,0.373123,0.634211,0
1942,0.112345,0.880244,0.007239,0.685396,0.598246,1
1943,0.125465,0.532877,0.003467,0.422915,0.414912,1
1944,0.077429,0.310324,0.003467,0.422915,0.414912,1
1945,0.035277,0.346772,0.002322,0.169083,0.564474,1
1946,0.049838,0.273579,0.003346,0.239513,0.729386,0
1947,0.040351,0.046861,0.003467,0.422915,0.414912,0
1948,0.055242,0.048795,0.003467,0.422915,0.414912,0
1949,0.051219,0.419816,0.003467,0.422915,0.414912,0
1950,0.082953,0.497471,0.005341,0.440186,0.704825,1
1951,0.043383,0.428146,0.002879,0.272398,0.538158,0
1952,0.055182,0.490777,0.003668,0.438633,0.534649,1
1953,0.053381,0.121541,0.003467,0.422915,0.414912,0
1954,0.939204,0.767777,0.063053,0.889177,0.154386,1
1955,0.027141,0.3313,0.001683,0.220611,0.830263,1
1956,0.089318,0.611128,0.005856,0.568358,0.467544,1
1957,0.045334,0.413121,0.003467,0.422915,0.414912,0
1958,0.046535,0.496281,0.003103,0.390212,0.410526,1
1959,0.125706,0.493157,0.003467,0.422915,0.414912,1
1960,0.114567,0.733561,0.003467,0.422915,0.414912,1
1961,0.027681,0.139244,0.001799,0.170896,0.706579,0
1962,0.028041,0.214817,0.001859,0.250129,0.718421,0
1963,0.035757,0.367748,0.002364,0.185655,0.550439,1
1964,0.087937,0.386938,0.003467,0.422915,0.414912,1
1965,0.074997,0.523802,0.003467,0.422915,0.414912,0
1966,0.042632,0.327135,0.002705,0.268773,0.776754,0
1967,0.056113,0.465933,0.003909,0.515536,0.117982,1
1968,0.034766,0.310771,0.002356,0.338426,0.711842,0
1969,0.029242,0.205594,0.001697,0.278871,0.814474,0
1970,0.075748,0.492115,0.004987,0.673485,0.424561,1
1971,0.03987,0.411485,0.002734,0.371569,0.310526,0
1972,0.106581,0.591937,0.005532,0.510875,0.486842,1
1973,0.033806,0.492562,0.001386,0.32755,0.765789,0
1974,0.03909,0.678816,0.002646,0.655878,0.451754,0
1975,0.040141,0.245016,0.002628,0.246504,0.522807,0
1976,0.027531,0.235495,0.001421,0.090627,0.90307,0
1977,0.071755,0.596251,0.003467,0.422915,0.414912,0
1978,0.102738,0.493603,0.003467,0.422915,0.414912,1
1979,0.055242,0.160815,0.003467,0.422915,0.414912,0
1980,0.058394,0.215561,0.003467,0.422915,0.414912,0
1981,0.045425,0.591639,0.003143,0.510098,0.569298,1
1982,0.030683,0.42294,0.002104,0.256085,0.491228,0
1983,0.02684,0.49033,0.001845,0.370792,0.538158,0
1984,0.057644,0.430527,0.003467,0.422915,0.414912,0
1985,0.044854,0.40479,0.003022,0.305023,0.516228,0
1986,0.044254,0.323416,0.002403,0.211548,0.816228,0
1987,0.058394,0.208123,0.003467,0.422915,0.414912,0
1988,0.075507,0.56025,0.002009,0.352926,0.634211,1
1989,0.067311,0.365665,0.003467,0.422915,0.414912,1
1990,0.030473,0.556233,0.00209,0.588814,0.428947,0
1991,0.050498,0.318358,0.003467,0.422915,0.414912,0
1992,0.040261,0.188783,0.002615,0.20378,0.733333,0
1993,0.028221,0.246504,0.001884,0.200932,0.529825,0
1994,0.032845,0.445254,0.002135,0.419731,0.617982,1
1995,0.035847,0.610235,0.002376,0.542206,0.618421,0
1996,0.066801,0.258256,0.003467,0.422915,0.414912,0
1997,0.024859,0.146831,0.001683,0.088296,0.626754,0
1998,0.035337,0.485123,0.002322,0.451838,0.635965,0
1999,0.041732,0.479619,0.003467,0.422915,0.414912,0
2000,0.034376,0.408212,0.002075,0.319006,0.841228,1
2001,0.062838,0.458792,0.003467,0.422915,0.414912,0
2002,0.035067,0.471883,0.002374,0.426981,0.650439,0
2003,0.033415,0.335912,0.002227,0.305541,0.590789,0
2004,0.032575,0.514133,0.002256,0.501036,0.377193,0
2005,0.051399,0.50476,0.003506,0.551787,0.332895,0
2006,0.0263,0.420113,0.001668,0.358364,0.775,0
2007,0.049538,0.444511,0.003467,0.422915,0.414912,0
2008,0.103188,0.595061,0.003467,0.422915,0.414912,1
2009,0.027321,0.403898,0.001805,0.463749,0.595175,0
2010,0.028912,0.437519,0.001849,0.539099,0.548684,1
2011,0.060136,0.261678,0.002027,0.368721,0.61886,0
2012,0.081122,0.150104,0.003467,0.422915,0.414912,0
2013,0.072565,0.606962,0.004807,0.501554,0.594737,0
2014,0.055122,0.573639,0.003922,0.505438,0.192544,1
2015,0.043083,0.707825,0.002829,0.53651,0.552193,1
2016,0.074817,0.384112,0.003467,0.422915,0.414912,0
2017,0.021256,0.119756,0.000818,0.149663,0.874561,0
2018,0.075958,0.195775,0.003467,0.422915,0.414912,1
2019,0.02609,0.256918,0.001712,0.321854,0.607018,0
2020,0.044524,0.463106,0.003103,0.485241,0.240351,0
2021,0.047286,0.368789,0.003467,0.422915,0.414912,0
2022,0.043653,0.272389,0.002958,0.214656,0.460965,0
2023,0.072445,0.569176,0.004828,0.587778,0.455702,1
2024,0.027291,0.373103,0.001834,0.356292,0.548684,0
2025,0.043653,0.329961,0.002916,0.337649,0.536404,0
2026,0.043893,0.63374,0.003467,0.422915,0.414912,0
2027,0.045485,0.539125,0.001986,0.431124,0.621053,1
2028,0.033956,0.613954,0.002246,0.511393,0.514474,0
2029,0.028251,0.207825,0.001851,0.340756,0.673246,0
2030,0.068512,0.075722,0.003467,0.422915,0.414912,0
2031,0.038099,0.241892,0.002607,0.37131,0.325,0
2032,0.090068,0.404641,0.003467,0.422915,0.414912,1
2033,0.156989,0.499107,0.003467,0.422915,0.414912,1
2034,0.042032,0.647575,0.002806,0.601502,0.382895,1
2035,0.028312,0.233264,0.001088,0.33014,0.701754,0
2036,0.028762,0.508628,0.001932,0.561367,0.464035,1
2037,0.046956,0.520976,0.003467,0.422915,0.414912,1
2038,0.056953,0.611723,0.003847,0.575091,0.372368,1
2039,0.062748,0.099524,0.003467,0.422915,0.414912,0
2040,0.043893,0.661708,0.002991,0.452874,0.631579,0
2041,0.072475,0.385897,0.003467,0.422915,0.414912,1
2042,0.047286,0.365516,0.003184,0.360953,0.553509,0
2043,0.152756,0.65903,0.003467,0.422915,0.414912,1
2044,0.041401,0.471586,0.002875,0.602538,0.253509,0
2045,0.066591,0.623921,0.004566,0.58001,0.44386,1
2046,0.07917,0.445998,0.005463,0.495339,0.216667,1
2047,0.015462,0.138203,0.000837,0.250129,0.885965,0
2048,0.035937,0.53972,0.002513,0.530295,0.242982,1
2049,0.074787,0.171378,0.003467,0.422915,0.414912,1
2050,0.032245,0.284737,0.001793,0.313568,0.75614,1
2051,0.030023,0.096549,0.001942,0.243138,0.69693,0
2052,0.030924,0.279232,0.001992,0.236147,0.733772,0
2053,0.030083,0.590896,0.001913,0.637494,0.495175,1
2054,0.100486,0.345135,0.003467,0.422915,0.414912,1
2055,0.033385,0.285927,0.00221,0.334024,0.790789,0
2056,0.041642,0.42889,0.003467,0.422915,0.414912,0
2057,0.03978,0.598334,0.002634,0.387882,0.708772,0
2058,0.072655,0.623773,0.004954,0.670378,0.39386,0
2059,0.070283,0.57587,0.004786,0.472035,0.495175,1
2060,0.047286,0.331151,0.003467,0.422915,0.414912,0
2061,0.051099,0.616037,0.005569,0.684102,0.343421,1
2062,0.149634,0.529009,0.003467,0.422915,0.414912,1
2063,0.032335,0.468015,0.001998,0.383998,0.822368,1
2064,0.027801,0.213478,0.001481,0.276282,0.835088,0
2065,0.025099,0.149212,0.001645,0.166235,0.889912,0
2066,0.02606,0.171675,0.001772,0.210513,0.548246,0
2067,0.034226,0.347218,0.002208,0.223977,0.757456,0
2068,0.02618,0.47471,0.001685,0.534956,0.700439,0
2069,0.060556,0.305118,0.003467,0.422915,0.414912,1
2070,0.046505,0.576763,0.003035,0.430865,0.658772,0
2071,0.034796,0.616483,0.002283,0.770067,0.171053,1
2072,0.061967,0.270902,0.003467,0.422915,0.414912,0
2073,0.036598,0.216305,0.002264,0.285603,0.765789,0
2074,0.031284,0.514133,0.002113,0.452097,0.405702,0
2075,0.03948,0.750967,0.002609,0.636199,0.478509,0
2076,0.029062,0.389467,0.001978,0.413257,0.477632,1
2077,0.059926,0.460428,0.003467,0.422915,0.414912,0
2078,0.034676,0.345135,0.002331,0.295702,0.659649,1
2079,0.046085,0.135079,0.003467,0.422915,0.414912,0
2080,0.09253,0.529753,0.003467,0.422915,0.414912,1
2081,0.040831,0.478578,0.002611,0.286898,0.860088,1
2082,0.069893,0.479917,0.003467,0.422915,0.414912,0
2083,0.073076,0.399435,0.003467,0.422915,0.414912,1
2084,0.045605,0.491669,0.003467,0.422915,0.414912,0
2085,0.031074,0.591044,0.001811,0.485759,0.703509,0
2086,0.097274,0.48438,0.003467,0.422915,0.414912,1
2087,0.108502,0.56992,0.003467,0.422915,0.414912,1
2088,0.032094,0.367153,0.000875,0.363024,0.765789,0
2089,0.043473,0.717792,0.002923,0.711807,0.450877,1
2090,0.060136,0.310771,0.002526,0.40782,0.53114,0
2091,0.07842,0.509819,0.003467,0.422915,0.414912,1
2092,0.07842,0.506248,0.003467,0.422915,0.414912,1
2093,0.072625,0.440791,0.001822,0.402382,0.735965,1
2094,0.044884,0.386492,0.003467,0.422915,0.414912,0
2095,0.034556,0.478727,0.002343,0.51217,0.529386,1
2096,0.030954,0.384558,0.002119,0.183584,0.442105,0
2097,0.109523,0.496727,0.003467,0.422915,0.414912,1
2098,0.084724,0.516215,0.005625,0.461937,0.501754,1
2099,0.072295,0.158733,0.003467,0.422915,0.414912,0
2100,0.028432,0.372211,0.001809,0.324702,0.715789,0
2101,0.028281,0.218387,0.001716,0.332988,0.687281,0
2102,0.044854,0.648616,0.002993,0.513206,0.567982,1
2103,0.128408,0.620946,0.008521,0.612118,0.367544,1
2104,0.084574,0.891104,0.005852,0.763335,0.473684,1
2105,0.023688,0.166617,0.000841,0.240031,0.836842,0
2106,0.040231,0.386938,0.002671,0.281201,0.788158,1
2107,0.061547,0.494942,0.004202,0.513982,0.410526,0
2108,0.068302,0.261678,0.003467,0.422915,0.414912,1
2109,0.02576,0.477239,0.001666,0.377266,0.688596,0
2110,0.038699,0.29277,0.000976,0.316416,0.662719,0
2111,0.041642,0.560994,0.003467,0.422915,0.414912,0
2112,0.02597,0.470098,0.00173,0.483169,0.425,0
2113,0.036418,0.560845,0.002478,0.598136,0.455702,0
2114,0.03981,0.670336,0.002578,0.629726,0.62193,0
2115,0.030653,0.255281,0.002081,0.280684,0.55614,1
2116,0.132971,0.707974,0.008565,0.537286,0.639035,1
2117,0.077789,0.576614,0.003467,0.422915,0.414912,1
2118,0.075958,0.247397,0.003467,0.422915,0.414912,1
2119,0.070283,0.48319,0.004682,0.20145,0.707456,0
2120,0.087426,0.51681,0.00581,0.540394,0.429386,1
2121,0.027231,0.467569,0.001853,0.536251,0.285965,0
2122,0.081122,0.203511,0.003467,0.422915,0.414912,0
2123,0.030323,0.47114,0.002098,0.532626,0.308772,1
2124,0.091059,0.473222,0.006109,0.577162,0.488596,1
2125,0.095773,0.848408,0.006136,0.698602,0.592105,0
2126,0.071064,0.531241,0.003467,0.422915,0.414912,0
2127,0.05269,0.466528,0.003691,0.508027,0.500526,0
2128,0.03987,0.347813,0.00264,0.249094,0.594737,1
2129,0.063498,0.437221,0.004383,0.431642,0.232456,1
2130,0.100546,0.513835,0.003467,0.422915,0.414912,1
2131,0.028432,0.41446,0.001878,0.392802,0.689474,0
2132,0.045875,0.361797,0.002862,0.389177,0.62193,1
2133,0.035877,0.705445,0.002451,0.617297,0.24386,0
2134,0.099436,0.600863,0.006454,0.51709,0.56886,1
2135,0.060586,0.146831,0.003467,0.422915,0.414912,1
2136,0.030743,0.250669,0.002083,0.278353,0.757018,0
2137,0.029813,0.611425,0.001913,0.718799,0.469298,1
2138,0.029633,0.504314,0.002,0.547644,0.369298,0
2139,0.031104,0.346921,0.002086,0.313568,0.638596,0
2140,0.071004,0.474264,0.004865,0.319524,0.353947,1
2141,0.029512,0.302291,0.000995,0.286121,0.857018,0
2142,0.010808,0.261529,0.000685,0.27188,0.574561,0
2143,0.101027,0.513835,0.00694,0.655619,0.260965,1
2144,0.058004,0.55906,0.00386,0.62144,0.439912,0
2145,0.024318,0.31568,0.00161,0.368203,0.692982,0
2146,0.024529,0.267331,0.00161,0.124288,0.78114,0
2147,0.028942,0.506248,0.002005,0.603055,0.228509,0
2148,0.071995,0.487057,0.003467,0.422915,0.414912,0
2149,0.058394,0.534365,0.003467,0.422915,0.414912,1
2150,0.038069,0.495835,0.002624,0.386846,0.438596,0
2151,0.029422,0.367004,0.001732,0.195236,0.792982,0
2152,0.037498,0.333829,0.002563,0.407302,0.386404,0
2153,0.028251,0.386938,0.001838,0.373641,0.657895,0
2154,0.028011,0.296043,0.001772,0.153547,0.79386,0
2155,0.075718,0.317614,0.003467,0.422915,0.414912,0
2156,0.07944,0.316126,0.003467,0.422915,0.414912,1
2157,0.057824,0.596549,0.003972,0.486535,0.414474,0
2158,0.077549,0.585838,0.003467,0.422915,0.414912,0
2159,0.073586,0.294853,0.003467,0.422915,0.414912,1
2160,0.150054,0.656204,0.003467,0.422915,0.414912,1
2161,0.054461,0.461916,0.003631,0.510357,0.49693,0
2162,0.046295,0.683279,0.003278,0.504143,0.461842,1
2163,0.076018,0.303332,0.003467,0.422915,0.414912,0
2164,0.030984,0.313151,0.002015,0.285344,0.880263,1
